timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
9108.0,2025-12-07T07:48:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9119.0,2025-12-07T07:59:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9250.0,2025-12-07T10:10:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9253.0,2025-12-07T10:13:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9310.0,2025-12-07T11:10:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9313.0,2025-12-07T11:13:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9365.5,2025-12-07T12:05:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9391.5,2025-12-07T12:31:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9425.5,2025-12-07T13:05:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9451.5,2025-12-07T13:31:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9597.5,2025-12-07T15:57:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9623.5,2025-12-07T16:23:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9657.5,2025-12-07T16:57:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9683.5,2025-12-07T17:23:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9763.0,2025-12-07T18:43:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9789.0,2025-12-07T19:09:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9823.0,2025-12-07T19:43:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9849.0,2025-12-07T20:09:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9961.5,2025-12-07T22:01:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9987.5,2025-12-07T22:27:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10021.5,2025-12-07T23:01:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10047.5,2025-12-07T23:27:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10060.0,2025-12-07T23:40:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10112.0,2025-12-08T00:32:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10120.0,2025-12-08T00:40:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10172.0,2025-12-08T01:32:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10299.0,2025-12-08T03:39:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10310.5,2025-12-08T03:50:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10359.0,2025-12-08T04:39:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10370.5,2025-12-08T04:50:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10501.5,2025-12-08T07:01:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10504.0,2025-12-08T07:04:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10561.5,2025-12-08T08:01:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10564.0,2025-12-08T08:04:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10617.0,2025-12-08T08:57:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10643.0,2025-12-08T09:23:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10677.0,2025-12-08T09:57:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10703.0,2025-12-08T10:23:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10831.0,2025-12-08T12:31:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10857.0,2025-12-08T12:57:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10891.0,2025-12-08T13:31:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10917.0,2025-12-08T13:57:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11011.5,2025-12-08T15:31:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11037.5,2025-12-08T15:57:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11071.5,2025-12-08T16:31:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11097.5,2025-12-08T16:57:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11211.0,2025-12-08T18:51:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11237.0,2025-12-08T19:17:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11271.0,2025-12-08T19:51:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11297.0,2025-12-08T20:17:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11426.0,2025-12-08T22:26:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11452.0,2025-12-08T22:52:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11486.0,2025-12-08T23:26:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11512.0,2025-12-08T23:52:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11599.5,2025-12-09T01:19:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11625.0,2025-12-09T01:45:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11659.5,2025-12-09T02:19:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11685.0,2025-12-09T02:45:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
